Electronic Nose Data Export
Sample Name,melati1
Sample Type,Bunga Melati
Export Date,2025-11-26T19:55:59.828978
Mode,Auto FSM (Zizu)
Number of Points,7299

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
137.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
137.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.600,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
138.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.600,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
139.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.600,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
140.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.000,0.86,0.51,0.21,0.05,2.44,1.58,0.69
141.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.600,0.86,0.51,0.21,0.05,2.16,1.35,0.60
141.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
141.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.600,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
142.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.200,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.500,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.600,0.86,0.51,0.21,0.05,2.03,1.24,0.56
143.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.800,0.86,0.51,0.21,0.05,2.30,1.47,0.65
143.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
144.000,0.86,0.51,0.21,0.05,2.30,1.47,0.65
144.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
144.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
144.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
144.400,0.86,0.51,0.20,0.05,2.30,1.47,0.65
144.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
144.600,0.86,0.52,0.20,0.05,2.30,1.47,0.65
144.700,0.86,0.51,0.20,0.05,2.30,1.47,0.65
144.800,0.86,0.52,0.20,0.05,2.30,1.47,0.65
144.900,0.86,0.52,0.20,0.05,2.30,1.47,0.65
145.000,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.300,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.400,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.600,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.700,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
145.900,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.000,0.86,0.52,0.20,0.05,2.30,1.47,0.65
146.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.300,0.86,0.52,0.20,0.05,2.30,1.47,0.65
146.400,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.600,0.86,0.52,0.20,0.05,2.44,1.58,0.69
146.700,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
146.900,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.000,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.300,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.400,0.86,0.52,0.20,0.05,2.30,1.47,0.65
147.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.600,0.86,0.52,0.20,0.05,2.30,1.47,0.65
147.700,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
147.900,0.86,0.52,0.20,0.05,2.30,1.47,0.65
148.000,0.86,0.52,0.20,0.05,2.30,1.47,0.65
148.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
148.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
148.300,0.86,0.51,0.20,0.05,2.30,1.47,0.65
148.400,0.86,0.51,0.20,0.05,2.44,1.58,0.69
148.500,0.86,0.52,0.20,0.05,2.30,1.47,0.65
148.600,0.86,0.52,0.20,0.05,2.30,1.47,0.65
148.700,0.86,0.52,0.20,0.05,2.30,1.47,0.65
148.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
148.900,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.000,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.300,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.400,0.86,0.52,0.20,0.05,2.30,1.47,0.65
149.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.600,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.700,0.86,0.52,0.20,0.05,2.30,1.47,0.65
149.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
149.900,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.000,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.100,0.86,0.52,0.20,0.05,2.30,1.47,0.65
150.200,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.300,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.400,0.86,0.51,0.20,0.05,2.44,1.58,0.69
150.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.600,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.700,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.800,0.86,0.51,0.20,0.05,2.30,1.47,0.65
150.900,0.86,0.51,0.20,0.05,2.30,1.47,0.65
151.000,0.86,0.51,0.20,0.05,2.30,1.47,0.65
151.100,0.86,0.51,0.20,0.05,2.30,1.47,0.65
151.200,0.86,0.52,0.20,0.05,2.30,1.47,0.65
151.300,0.86,0.51,0.21,0.05,2.30,1.47,0.65
151.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
151.500,0.86,0.51,0.20,0.05,2.30,1.47,0.65
151.600,0.86,0.52,0.21,0.05,2.30,1.47,0.65
151.700,0.86,0.51,0.21,0.05,2.30,1.47,0.65
151.800,0.86,0.52,0.21,0.05,2.30,1.47,0.65
151.900,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.000,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.100,0.86,0.51,0.21,0.05,2.30,1.47,0.65
152.200,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.300,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.400,0.86,0.51,0.21,0.05,2.30,1.47,0.65
152.500,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.600,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.700,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.800,0.86,0.52,0.21,0.05,2.30,1.47,0.65
152.900,0.86,0.51,0.21,0.05,2.30,1.47,0.65
153.000,0.86,0.52,0.21,0.05,2.30,1.47,0.65
153.100,0.87,0.51,0.21,0.05,2.30,1.47,0.65
153.200,0.87,0.52,0.21,0.05,2.30,1.47,0.65
153.300,0.87,0.52,0.21,0.05,2.30,1.47,0.65
153.400,0.87,0.51,0.21,0.05,2.30,1.47,0.65
153.500,0.87,0.52,0.22,0.05,2.30,1.47,0.65
153.600,0.87,0.51,0.22,0.05,2.30,1.47,0.65
153.700,0.87,0.52,0.22,0.05,2.30,1.47,0.65
153.800,0.87,0.51,0.22,0.06,2.30,1.47,0.65
153.900,0.87,0.52,0.22,0.05,2.44,1.58,0.69
154.000,0.87,0.52,0.22,0.05,2.44,1.58,0.69
154.100,0.87,0.52,0.22,0.05,2.30,1.47,0.65
154.200,0.87,0.52,0.22,0.05,2.30,1.47,0.65
154.300,0.87,0.51,0.22,0.05,2.30,1.47,0.65
154.400,0.87,0.52,0.22,0.06,2.44,1.58,0.69
154.500,0.87,0.52,0.22,0.06,2.44,1.58,0.69
154.600,0.87,0.51,0.22,0.05,2.44,1.58,0.69
154.700,0.87,0.52,0.22,0.05,2.44,1.58,0.69
154.800,0.87,0.52,0.22,0.05,2.44,1.58,0.69
154.900,0.87,0.52,0.22,0.06,2.30,1.47,0.65
155.000,0.87,0.52,0.22,0.06,2.44,1.58,0.69
155.100,0.87,0.52,0.22,0.06,2.44,1.58,0.69
155.200,0.87,0.52,0.22,0.06,2.44,1.58,0.69
155.300,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.400,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.500,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.600,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.700,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.800,0.87,0.52,0.23,0.06,2.44,1.58,0.69
155.900,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.000,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.100,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.200,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.300,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.400,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.500,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.600,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.700,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.800,0.87,0.52,0.23,0.06,2.44,1.58,0.69
156.900,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.000,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.100,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.200,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.300,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.400,0.87,0.52,0.23,0.06,2.16,1.35,0.60
157.500,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.600,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.700,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.800,0.87,0.52,0.23,0.06,2.44,1.58,0.69
157.900,0.87,0.52,0.23,0.06,2.44,1.58,0.69
158.000,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.100,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.200,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.300,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.400,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.500,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.600,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.700,0.87,0.52,0.24,0.06,2.44,1.58,0.69
158.800,0.88,0.52,0.24,0.06,2.44,1.58,0.69
158.900,0.88,0.52,0.24,0.06,2.44,1.58,0.69
159.000,0.88,0.52,0.24,0.06,2.44,1.58,0.69
159.100,0.87,0.52,0.24,0.06,2.44,1.58,0.69
159.200,0.87,0.52,0.24,0.06,2.44,1.58,0.69
159.300,0.88,0.52,0.24,0.06,2.44,1.58,0.69
159.400,0.87,0.52,0.24,0.06,2.44,1.58,0.69
159.500,0.87,0.52,0.24,0.06,2.44,1.58,0.69
159.600,0.88,0.52,0.24,0.06,2.44,1.58,0.69
159.700,0.88,0.52,0.24,0.06,2.44,1.58,0.69
159.800,0.87,0.52,0.24,0.06,2.58,1.70,0.74
159.900,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.000,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.100,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.200,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.300,0.88,0.52,0.24,0.06,2.03,1.24,0.56
160.400,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.500,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.600,0.88,0.52,0.24,0.06,2.58,1.70,0.74
160.700,0.88,0.52,0.24,0.06,2.44,1.58,0.69
160.800,0.88,0.52,0.24,0.06,2.58,1.70,0.74
160.900,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.000,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.100,0.88,0.52,0.24,0.06,2.44,1.58,0.69
161.200,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.300,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.400,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.500,0.88,0.52,0.24,0.06,2.72,1.82,0.78
161.600,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.700,0.88,0.52,0.25,0.06,2.58,1.70,0.74
161.800,0.88,0.52,0.24,0.06,2.58,1.70,0.74
161.900,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.000,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.100,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.200,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.300,0.88,0.52,0.25,0.06,3.16,2.21,0.92
162.400,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.500,0.88,0.52,0.25,0.06,2.16,1.35,0.60
162.600,0.88,0.52,0.25,0.06,2.72,1.82,0.78
162.700,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.800,0.88,0.52,0.25,0.06,2.58,1.70,0.74
162.900,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.000,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.100,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.200,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.300,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.400,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.500,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.600,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.700,0.88,0.52,0.25,0.06,2.58,1.70,0.74
163.800,0.88,0.52,0.25,0.06,2.44,1.58,0.69
163.900,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.000,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.100,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.200,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.300,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.400,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.500,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.600,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.700,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.800,0.88,0.52,0.25,0.06,2.58,1.70,0.74
164.900,0.88,0.52,0.25,0.06,2.58,1.70,0.74
165.000,0.88,0.52,0.25,0.06,2.58,1.70,0.74
165.100,0.88,0.52,0.25,0.06,2.58,1.70,0.74
165.200,0.88,0.51,0.25,0.06,2.58,1.70,0.74
165.300,0.88,0.52,0.25,0.06,2.58,1.70,0.74
165.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
165.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
165.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
165.700,0.88,0.52,0.26,0.06,2.58,1.70,0.74
165.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
165.900,0.88,0.52,0.26,0.06,2.72,1.82,0.78
166.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.700,0.88,0.52,0.26,0.06,2.44,1.58,0.69
166.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
166.900,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.700,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
167.900,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.700,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
168.900,0.88,0.52,0.26,0.06,2.44,1.58,0.69
169.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.500,0.88,0.52,0.26,0.06,3.01,2.08,0.88
169.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.700,0.88,0.52,0.26,0.06,2.30,1.47,0.65
169.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
169.900,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.400,0.88,0.52,0.26,0.06,2.72,1.82,0.78
170.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.700,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
170.900,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.000,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.100,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.200,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.300,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.400,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.500,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.600,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.700,0.88,0.52,0.26,0.06,2.72,1.82,0.78
171.800,0.88,0.52,0.26,0.06,2.58,1.70,0.74
171.900,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.300,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.600,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.700,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.800,0.88,0.52,0.27,0.06,2.58,1.70,0.74
172.900,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.000,0.88,0.52,0.27,0.06,2.72,1.82,0.78
173.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.300,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.600,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.700,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.800,0.88,0.52,0.27,0.06,2.58,1.70,0.74
173.900,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.300,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.600,0.88,0.52,0.27,0.06,2.30,1.47,0.65
174.700,0.88,0.52,0.27,0.06,2.58,1.70,0.74
174.800,0.88,0.52,0.27,0.06,2.72,1.82,0.78
174.900,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.300,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.600,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.700,0.88,0.52,0.27,0.06,2.58,1.70,0.74
175.800,0.88,0.52,0.27,0.06,2.72,1.82,0.78
175.900,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.300,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.400,0.88,0.52,0.27,0.06,2.72,1.82,0.78
176.500,0.88,0.52,0.27,0.06,2.72,1.82,0.78
176.600,0.88,0.52,0.27,0.06,2.72,1.82,0.78
176.700,0.88,0.52,0.27,0.06,2.58,1.70,0.74
176.800,0.88,0.52,0.27,0.06,2.72,1.82,0.78
176.900,0.88,0.52,0.27,0.06,2.72,1.82,0.78
177.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.100,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.300,0.88,0.52,0.27,0.06,2.72,1.82,0.78
177.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.600,0.88,0.52,0.27,0.06,2.44,1.58,0.69
177.700,0.88,0.52,0.27,0.06,2.16,1.35,0.60
177.800,0.88,0.52,0.27,0.06,2.58,1.70,0.74
177.900,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.000,0.88,0.52,0.27,0.06,2.58,1.70,0.74
178.100,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.200,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.300,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.400,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.500,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.600,0.88,0.52,0.27,0.06,2.44,1.58,0.69
178.700,0.88,0.52,0.27,0.06,2.72,1.82,0.78
178.800,0.88,0.52,0.27,0.06,2.58,1.70,0.74
178.900,0.88,0.52,0.27,0.06,2.72,1.82,0.78
179.000,0.88,0.52,0.27,0.06,3.30,2.35,0.97
179.100,0.89,0.52,0.27,0.06,2.72,1.82,0.78
179.200,0.89,0.52,0.27,0.06,2.72,1.82,0.78
179.300,0.88,0.52,0.27,0.06,2.72,1.82,0.78
179.400,0.88,0.52,0.27,0.06,2.58,1.70,0.74
179.500,0.88,0.52,0.27,0.06,2.58,1.70,0.74
179.600,0.88,0.52,0.27,0.06,2.58,1.70,0.74
179.700,0.88,0.52,0.27,0.06,2.72,1.82,0.78
179.800,0.88,0.52,0.27,0.06,2.58,1.70,0.74
179.900,0.89,0.52,0.27,0.06,2.72,1.82,0.78
180.000,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.100,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.200,0.88,0.52,0.27,0.06,2.58,1.70,0.74
180.300,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.400,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.500,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.600,0.89,0.52,0.27,0.06,2.72,1.82,0.78
180.700,0.88,0.52,0.27,0.06,2.72,1.82,0.78
180.800,0.89,0.52,0.27,0.06,2.72,1.82,0.78
